krs,name,hasc_2,bundesland,centr_lon,centr_lat,x_epsg5243,y_epsg5243,total_area_epsg5243
03357,Rotenburg (Wümme),DE.NI.RT,Niedersachsen,9.306584822247675,53.25075838700661,-79576.14720628729,250859.3431714053,2072610696.3549855
03358,Heidekreis,DE.NI.HD,Niedersachsen,9.769411460459155,52.928330092178705,-49153.00618054034,214600.74795208577,1880247045.5219238
03359,Stade,DE.NI.SA,Niedersachsen,9.418070433154366,53.57897618739199,-71614.71122599086,287271.95051843504,1208364394.2205293
03360,Uelzen,DE.NI.UL,Niedersachsen,10.547581119812536,52.98363493792186,3197.866371810313,220527.66714514306,1461047039.0769749
03361,Verden,DE.NI.VR,Niedersachsen,9.175464491269304,52.973235649936754,-88918.8672877933,220173.01462072055,788572776.3241823
03401,Delmenhorst,DE.NI.DL,Niedersachsen,8.645682905334,53.04940432270054,-124287.60950745999,229418.90365223083,62369661.84967709
03402,Emden,DE.NI.ED,Niedersachsen,7.181584121941034,53.36067904012968,-220804.52265514212,267468.851154546,112426717.00178717
03403,Oldenburg,DE.NI.OL,Niedersachsen,8.224359050291257,53.14457812967332,-152190.6066079492,240794.48168213177,103619316.21223025
03404,Osnabrück,DE.NI.ON,Niedersachsen,8.04703287081216,52.27767976097376,-167260.09951290747,144817.77546613995,120066789.33128494
03405,Wilhelmshaven,DE.NI.WH,Niedersachsen,8.086204580450355,53.56594486107727,-159886.2830195613,287947.48337767355,104380351.10817353
03451,Ammerland,DE.NI.AM,Niedersachsen,8.013262309183789,53.21848815416706,-166027.70635082782,249469.774930031,729242203.8168142
03452,Aurich,DE.NI.AR,Niedersachsen,7.368089624552928,53.49643075556665,-207743.1326579136,282011.0502006963,1289323201.4138074
03453,Cloppenburg,DE.NI.CO,Niedersachsen,7.904713970099865,52.911028990395344,-174461.62579331192,215507.82751523805,1419743653.9515774
03454,Emsland,DE.NI.ES,Niedersachsen,7.402688643566428,52.73829699401943,-209030.17752693922,197567.36007776833,2880535895.806444
03455,Friesland,DE.NI.FI,Niedersachsen,7.983247467527886,53.5103628610508,-166901.5752892547,281963.1322245791,622128582.331717
03456,Grafschaft Bentheim,DE.NI.GB,Niedersachsen,7.019856649838818,52.47605342722556,-236184.44992953332,169660.4869871164,980667608.0343969
03457,Leer,DE.NI.LE,Niedersachsen,7.469761687794872,53.243541711702676,-202160.6419656209,253612.74030869314,1089194016.5903778
03458,Oldenburg,DE.NI.OS,Niedersachsen,8.389396614817095,52.98807691582417,-141647.67720143232,223057.95760173953,1064185383.3292508
03459,Osnabrück,DE.NI.ON,Niedersachsen,8.045157302158842,52.3816139558681,-166935.2174936162,156321.81913570117,2118599083.233457
03460,Vechta,DE.NI.VC,Niedersachsen,8.223057930537994,52.66029014655591,-153963.98682604515,186933.17012155274,812448907.1408079
03461,Wesermarsch,DE.NI.WS,Niedersachsen,8.388646218770022,53.357641834028136,-140513.58571518466,264121.9726180345,831818082.6604294
03462,Wittmund,DE.NI.WT,Niedersachsen,7.7061235958933585,53.57341360895309,-185005.24362840597,289660.18836883514,650555939.6317282
04011,Bremen,DE.HB.BR,Bremen,8.78049378602655,53.11954338818026,-115052.2901358146,236989.5801189693,325490188.14365077
04012,Bremerhaven,DE.HB.BH,Bremen,8.588505166895596,53.5381663046201,-126705.77257308086,283877.7636504896,74056678.63941956
05111,Düsseldorf,DE.NW.DS,Nordrhein-Westfalen,6.810202633753217,51.23545693058013,-257345.4341125261,32622.96224974836,217157044.44761994
05112,Duisburg,DE.NW.DI,Nordrhein-Westfalen,6.734691909830946,51.43961580397015,-261449.8153762049,55551.10086092098,232677287.78653428
05113,Essen,DE.NW.ES,Nordrhein-Westfalen,7.017153978579962,51.433832769858995,-241882.45862720764,53945.7819029427,210077198.1746441
05114,Krefeld,DE.NW.KF,Nordrhein-Westfalen,6.579667965622494,51.34521920996013,-272762.99002349883,45642.065135071236,136441962.73861018
05116,Mönchengladbach,DE.NW.MG,Nordrhein-Westfalen,6.41197448574642,51.16719358768723,-285519.3284811898,26519.961196392647,170438583.83531034
05117,Mülheim an der Ruhr,DE.NW.MR,Nordrhein-Westfalen,6.878461611964171,51.41378152403492,-251617.29484945137,52187.10287472572,91073390.80441569
05119,Oberhausen,DE.NW.OE,Nordrhein-Westfalen,6.8471206270444105,51.51313137060242,-253243.19532013082,63323.38565640506,77348661.0528738
05120,Remscheid,DE.NW.RM,Nordrhein-Westfalen,7.224115658295751,51.18269332124585,-228762.18287378523,25402.264378126085,73891870.44899493
05122,Solingen,DE.NW.SL,Nordrhein-Westfalen,7.066069811017084,51.16245517799574,-239895.67143530247,23658.542576196476,88829991.51358196
05124,Wuppertal,DE.NW.WP,Nordrhein-Westfalen,7.168930021099377,51.25060362672523,-232272.1947827387,33115.53193426264,168099098.77400565
05154,Kleve,DE.NW.KV,Nordrhein-Westfalen,6.258809083258184,51.652363149062325,-293077.07754220295,80923.70894041611,1231116203.605805
05158,Mettmann,DE.NW.MT,Nordrhein-Westfalen,6.969065114438394,51.25710428052709,-246168.527283472,34473.98979223659,407033037.9455035
05162,Rhein-Kreis Neuss,DE.NW.RN,Nordrhein-Westfalen,6.649323206711379,51.14357130985259,-269095.1692896511,22996.64202821335,575718373.0701193
05166,Viersen,DE.NW.VE,Nordrhein-Westfalen,6.32612043552968,51.282820289067985,-290788.42778491596,39690.16314631623,562458514.188133
05170,Wesel,DE.NW.WS,Nordrhein-Westfalen,6.618362621207817,51.62704249775181,-268427.2208617815,76770.30394834814,1040517231.3718473
05314,Bonn,DE.NW.BN,Nordrhein-Westfalen,7.109839367145968,50.70573458943921,-239180.03995283454,-27192.185228822873,141453279.3229895
05315,Köln,DE.NW.KO,Nordrhein-Westfalen,6.973218634866046,50.94566682858409,-247524.9563879203,-106.41987801255785,405913967.76375294
05316,Leverkusen,DE.NW.LV,Nordrhein-Westfalen,7.015474185904529,51.05306628974064,-244003.60694918453,11680.965962267675,78655978.76224075
05334,Städteregion Aachen,DE.NW.AC,Nordrhein-Westfalen,6.216727209807893,50.72750453826768,-301970.79477116,-21514.850115666966,708105704.9693874
05358,Düren,DE.NW.DR,Nordrhein-Westfalen,6.445561589597554,50.817895047123585,-285301.0873511217,-12395.289781360536,938500169.9725182
05362,Rhein-Erft-Kreis,DE.NW.RE,Nordrhein-Westfalen,6.7164910394102275,50.90493306484752,-265755.4828285661,-3735.6681203140174,701681393.864659
05366,Euskirchen,DE.NW.EK,Nordrhein-Westfalen,6.644151968422581,50.53647318732382,-273012.4979521052,-44370.962755093424,1248088394.0144172
05370,Heinsberg,DE.NW.HI,Nordrhein-Westfalen,6.1641130314944315,51.049348940502504,-303590.9754699759,14438.017336097691,626252958.1158774
05374,Oberbergischer Kreis,DE.NW.OK,Nordrhein-Westfalen,7.516628778807093,51.01270922955687,-209089.64813723895,5639.823027756091,916530622.8842837
05378,Rheinisch-Bergischer Kreis,DE.NW.RB,Nordrhein-Westfalen,7.194846599508273,51.02300444145493,-231597.60548294883,7753.063024071408,437360216.05519974
05382,Rhein-Sieg-Kreis,DE.NW.RS,Nordrhein-Westfalen,7.2345730359408655,50.76063894281966,-230140.91307952028,-21489.003986881304,1149961201.9947698
