,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand
1397,5,Nordrhein-Westfalen,LK Kleve,A35-A59,M,1,0,164797,2020-03-13 00:00:00+00:00,5154,2020-03-22
1398,5,Nordrhein-Westfalen,LK Kleve,A35-A59,M,1,0,164798,2020-03-14 00:00:00+00:00,5154,2020-03-22
1399,5,Nordrhein-Westfalen,LK Kleve,A35-A59,M,10,0,164799,2020-03-16 00:00:00+00:00,5154,2020-03-22
1400,5,Nordrhein-Westfalen,LK Kleve,A35-A59,M,4,0,164800,2020-03-17 00:00:00+00:00,5154,2020-03-22
1401,5,Nordrhein-Westfalen,LK Kleve,A35-A59,M,10,0,164801,2020-03-18 00:00:00+00:00,5154,2020-03-22
1402,5,Nordrhein-Westfalen,LK Kleve,A35-A59,W,1,0,164802,2020-03-11 00:00:00+00:00,5154,2020-03-22
1403,5,Nordrhein-Westfalen,LK Kleve,A35-A59,W,3,0,164803,2020-03-12 00:00:00+00:00,5154,2020-03-22
1404,5,Nordrhein-Westfalen,LK Kleve,A35-A59,W,4,0,164804,2020-03-14 00:00:00+00:00,5154,2020-03-22
1405,5,Nordrhein-Westfalen,LK Kleve,A35-A59,W,4,0,164805,2020-03-16 00:00:00+00:00,5154,2020-03-22
1406,5,Nordrhein-Westfalen,LK Kleve,A35-A59,W,2,0,164806,2020-03-17 00:00:00+00:00,5154,2020-03-22
1407,5,Nordrhein-Westfalen,LK Kleve,A35-A59,W,2,0,164807,2020-03-18 00:00:00+00:00,5154,2020-03-22
1408,5,Nordrhein-Westfalen,LK Kleve,A60-A79,M,2,0,164808,2020-03-13 00:00:00+00:00,5154,2020-03-22
1409,5,Nordrhein-Westfalen,LK Kleve,A60-A79,M,1,0,164809,2020-03-16 00:00:00+00:00,5154,2020-03-22
1410,5,Nordrhein-Westfalen,LK Kleve,A60-A79,M,1,0,164810,2020-03-17 00:00:00+00:00,5154,2020-03-22
1411,5,Nordrhein-Westfalen,LK Kleve,A60-A79,M,1,0,164811,2020-03-18 00:00:00+00:00,5154,2020-03-22
1412,5,Nordrhein-Westfalen,LK Kleve,A60-A79,W,1,0,164812,2020-03-13 00:00:00+00:00,5154,2020-03-22
1413,5,Nordrhein-Westfalen,LK Kleve,A60-A79,W,1,0,164813,2020-03-17 00:00:00+00:00,5154,2020-03-22
1414,5,Nordrhein-Westfalen,LK Kleve,A60-A79,W,2,0,164814,2020-03-18 00:00:00+00:00,5154,2020-03-22
1415,5,Nordrhein-Westfalen,LK Kleve,A80+,W,1,0,164815,2020-03-18 00:00:00+00:00,5154,2020-03-22
1416,5,Nordrhein-Westfalen,LK Mettmann,A15-A34,M,1,0,164816,2020-03-11 00:00:00+00:00,5158,2020-03-22
1417,5,Nordrhein-Westfalen,LK Mettmann,A15-A34,M,1,0,164817,2020-03-14 00:00:00+00:00,5158,2020-03-22
1418,5,Nordrhein-Westfalen,LK Mettmann,A15-A34,W,1,0,164818,2020-03-16 00:00:00+00:00,5158,2020-03-22
1419,5,Nordrhein-Westfalen,LK Mettmann,A15-A34,W,2,0,164819,2020-03-17 00:00:00+00:00,5158,2020-03-22
1420,5,Nordrhein-Westfalen,LK Mettmann,A15-A34,W,2,0,164820,2020-03-18 00:00:00+00:00,5158,2020-03-22
1421,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,M,1,0,164821,2020-03-09 00:00:00+00:00,5158,2020-03-22
1422,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,M,1,0,164822,2020-03-11 00:00:00+00:00,5158,2020-03-22
1423,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,M,3,0,164823,2020-03-12 00:00:00+00:00,5158,2020-03-22
1424,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,M,1,0,164824,2020-03-13 00:00:00+00:00,5158,2020-03-22
1425,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,M,1,0,164825,2020-03-14 00:00:00+00:00,5158,2020-03-22
1426,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,M,8,0,164826,2020-03-16 00:00:00+00:00,5158,2020-03-22
1427,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,M,9,0,164827,2020-03-17 00:00:00+00:00,5158,2020-03-22
1428,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,M,6,0,164828,2020-03-18 00:00:00+00:00,5158,2020-03-22
1429,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,W,1,0,164829,2020-03-06 00:00:00+00:00,5158,2020-03-22
1430,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,W,1,0,164830,2020-03-09 00:00:00+00:00,5158,2020-03-22
1431,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,W,1,0,164831,2020-03-11 00:00:00+00:00,5158,2020-03-22
1432,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,W,1,0,164832,2020-03-12 00:00:00+00:00,5158,2020-03-22
1433,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,W,3,0,164833,2020-03-14 00:00:00+00:00,5158,2020-03-22
1434,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,W,9,0,164834,2020-03-16 00:00:00+00:00,5158,2020-03-22
1435,5,Nordrhein-Westfalen,LK Mettmann,A35-A59,W,4,0,164835,2020-03-17 00:00:00+00:00,5158,2020-03-22
1436,5,Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,164836,2020-03-11 00:00:00+00:00,5158,2020-03-22
1437,5,Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,164837,2020-03-12 00:00:00+00:00,5158,2020-03-22
1438,5,Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,164838,2020-03-13 00:00:00+00:00,5158,2020-03-22
1439,5,Nordrhein-Westfalen,LK Mettmann,A60-A79,M,3,0,164839,2020-03-16 00:00:00+00:00,5158,2020-03-22
1440,5,Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,164840,2020-03-17 00:00:00+00:00,5158,2020-03-22
1441,5,Nordrhein-Westfalen,LK Mettmann,A60-A79,W,1,0,164841,2020-03-09 00:00:00+00:00,5158,2020-03-22
1442,5,Nordrhein-Westfalen,LK Mettmann,A60-A79,W,1,0,164842,2020-03-10 00:00:00+00:00,5158,2020-03-22
1443,5,Nordrhein-Westfalen,LK Mettmann,A60-A79,W,1,0,164843,2020-03-17 00:00:00+00:00,5158,2020-03-22
1444,5,Nordrhein-Westfalen,LK Mettmann,A60-A79,W,1,0,164844,2020-03-18 00:00:00+00:00,5158,2020-03-22
1445,5,Nordrhein-Westfalen,LK Mettmann,A80+,M,1,0,164845,2020-03-17 00:00:00+00:00,5158,2020-03-22
1446,5,Nordrhein-Westfalen,LK Mettmann,A80+,M,2,0,164846,2020-03-18 00:00:00+00:00,5158,2020-03-22
1447,5,Nordrhein-Westfalen,LK Mettmann,A80+,W,1,0,164847,2020-03-18 00:00:00+00:00,5158,2020-03-22
1448,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A15-A34,M,1,0,164848,2020-03-02 00:00:00+00:00,5162,2020-03-22
1449,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A15-A34,M,1,0,164849,2020-03-16 00:00:00+00:00,5162,2020-03-22
1450,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A15-A34,M,1,0,164850,2020-03-17 00:00:00+00:00,5162,2020-03-22
1451,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A15-A34,W,1,0,164851,2020-03-10 00:00:00+00:00,5162,2020-03-22
1452,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A15-A34,W,1,0,164852,2020-03-17 00:00:00+00:00,5162,2020-03-22
1453,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,M,1,0,164853,2020-03-03 00:00:00+00:00,5162,2020-03-22
1454,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,M,1,0,164854,2020-03-11 00:00:00+00:00,5162,2020-03-22
1455,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,M,1,0,164855,2020-03-12 00:00:00+00:00,5162,2020-03-22
1456,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,M,5,0,164856,2020-03-13 00:00:00+00:00,5162,2020-03-22
1457,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,M,1,0,164857,2020-03-14 00:00:00+00:00,5162,2020-03-22
1458,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,M,1,0,164858,2020-03-15 00:00:00+00:00,5162,2020-03-22
1459,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,M,3,0,164859,2020-03-16 00:00:00+00:00,5162,2020-03-22
1460,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,M,2,0,164860,2020-03-17 00:00:00+00:00,5162,2020-03-22
1461,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,W,2,0,164861,2020-03-11 00:00:00+00:00,5162,2020-03-22
1462,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,W,1,0,164862,2020-03-12 00:00:00+00:00,5162,2020-03-22
1463,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,W,1,0,164863,2020-03-13 00:00:00+00:00,5162,2020-03-22
1464,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,W,1,0,164864,2020-03-14 00:00:00+00:00,5162,2020-03-22
1465,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,W,2,0,164865,2020-03-16 00:00:00+00:00,5162,2020-03-22
1466,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A35-A59,W,4,0,164866,2020-03-17 00:00:00+00:00,5162,2020-03-22
1467,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A60-A79,M,1,0,164867,2020-03-11 00:00:00+00:00,5162,2020-03-22
1468,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A60-A79,M,2,0,164868,2020-03-13 00:00:00+00:00,5162,2020-03-22
1469,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A60-A79,M,1,0,164869,2020-03-14 00:00:00+00:00,5162,2020-03-22
1470,5,Nordrhein-Westfalen,LK Rhein-Kreis Neuss,A60-A79,M,3,0,164870,2020-03-16 00:00:00+00:00,5162,2020-03-22
1471,5,Nordrhein-Westfalen,LK Viersen,A00-A04,W,1,0,164871,2020-03-15 00:00:00+00:00,5166,2020-03-22
1472,5,Nordrhein-Westfalen,LK Viersen,A15-A34,M,1,0,164872,2020-03-03 00:00:00+00:00,5166,2020-03-22
1473,5,Nordrhein-Westfalen,LK Viersen,A15-A34,M,1,0,164873,2020-03-17 00:00:00+00:00,5166,2020-03-22
1474,5,Nordrhein-Westfalen,LK Viersen,A15-A34,W,2,0,164874,2020-03-11 00:00:00+00:00,5166,2020-03-22
1475,5,Nordrhein-Westfalen,LK Viersen,A15-A34,W,1,0,164875,2020-03-16 00:00:00+00:00,5166,2020-03-22
1476,5,Nordrhein-Westfalen,LK Viersen,A15-A34,W,1,0,164876,2020-03-18 00:00:00+00:00,5166,2020-03-22
1477,5,Nordrhein-Westfalen,LK Viersen,A35-A59,M,1,0,164877,2020-03-12 00:00:00+00:00,5166,2020-03-22
1478,5,Nordrhein-Westfalen,LK Viersen,A35-A59,M,5,0,164878,2020-03-14 00:00:00+00:00,5166,2020-03-22
1479,5,Nordrhein-Westfalen,LK Viersen,A35-A59,M,3,0,164879,2020-03-15 00:00:00+00:00,5166,2020-03-22
1480,5,Nordrhein-Westfalen,LK Viersen,A35-A59,M,1,0,164880,2020-03-17 00:00:00+00:00,5166,2020-03-22
1481,5,Nordrhein-Westfalen,LK Viersen,A35-A59,W,1,0,164881,2020-03-05 00:00:00+00:00,5166,2020-03-22
1482,5,Nordrhein-Westfalen,LK Viersen,A35-A59,W,1,0,164882,2020-03-11 00:00:00+00:00,5166,2020-03-22
1483,5,Nordrhein-Westfalen,LK Viersen,A35-A59,W,2,0,164883,2020-03-12 00:00:00+00:00,5166,2020-03-22
1484,5,Nordrhein-Westfalen,LK Viersen,A35-A59,W,1,0,164884,2020-03-14 00:00:00+00:00,5166,2020-03-22
1485,5,Nordrhein-Westfalen,LK Viersen,A35-A59,W,2,0,164885,2020-03-15 00:00:00+00:00,5166,2020-03-22
1486,5,Nordrhein-Westfalen,LK Viersen,A35-A59,W,1,0,164886,2020-03-16 00:00:00+00:00,5166,2020-03-22
1487,5,Nordrhein-Westfalen,LK Viersen,A35-A59,W,3,0,164887,2020-03-17 00:00:00+00:00,5166,2020-03-22
1488,5,Nordrhein-Westfalen,LK Viersen,A35-A59,W,1,0,164888,2020-03-18 00:00:00+00:00,5166,2020-03-22
1489,5,Nordrhein-Westfalen,LK Viersen,A60-A79,M,1,0,164889,2020-03-11 00:00:00+00:00,5166,2020-03-22
1490,5,Nordrhein-Westfalen,LK Viersen,A60-A79,M,1,0,164890,2020-03-12 00:00:00+00:00,5166,2020-03-22
1491,5,Nordrhein-Westfalen,LK Viersen,A60-A79,M,2,0,164891,2020-03-14 00:00:00+00:00,5166,2020-03-22
1492,5,Nordrhein-Westfalen,LK Viersen,A60-A79,M,2,0,164892,2020-03-17 00:00:00+00:00,5166,2020-03-22
1493,5,Nordrhein-Westfalen,LK Viersen,A60-A79,W,1,0,164893,2020-02-27 00:00:00+00:00,5166,2020-03-22
1494,5,Nordrhein-Westfalen,LK Viersen,A60-A79,W,1,0,164894,2020-03-15 00:00:00+00:00,5166,2020-03-22
1495,5,Nordrhein-Westfalen,LK Viersen,A60-A79,W,2,0,164895,2020-03-17 00:00:00+00:00,5166,2020-03-22
1496,5,Nordrhein-Westfalen,LK Wesel,A15-A34,M,2,0,164896,2020-03-16 00:00:00+00:00,5170,2020-03-22
1497,5,Nordrhein-Westfalen,LK Wesel,A15-A34,M,1,0,164897,2020-03-17 00:00:00+00:00,5170,2020-03-22
1498,5,Nordrhein-Westfalen,LK Wesel,A15-A34,M,5,0,164898,2020-03-18 00:00:00+00:00,5170,2020-03-22
1499,5,Nordrhein-Westfalen,LK Wesel,A15-A34,W,1,0,164899,2020-02-28 00:00:00+00:00,5170,2020-03-22
1500,5,Nordrhein-Westfalen,LK Wesel,A15-A34,W,1,0,164900,2020-03-14 00:00:00+00:00,5170,2020-03-22
1501,5,Nordrhein-Westfalen,LK Wesel,A15-A34,W,1,0,164901,2020-03-16 00:00:00+00:00,5170,2020-03-22
1502,5,Nordrhein-Westfalen,LK Wesel,A15-A34,W,1,0,164902,2020-03-17 00:00:00+00:00,5170,2020-03-22
1503,5,Nordrhein-Westfalen,LK Wesel,A15-A34,W,1,0,164903,2020-03-18 00:00:00+00:00,5170,2020-03-22
1504,5,Nordrhein-Westfalen,LK Wesel,A35-A59,M,1,0,164904,2020-03-09 00:00:00+00:00,5170,2020-03-22
1505,5,Nordrhein-Westfalen,LK Wesel,A35-A59,M,3,0,164905,2020-03-10 00:00:00+00:00,5170,2020-03-22
1506,5,Nordrhein-Westfalen,LK Wesel,A35-A59,M,1,0,164906,2020-03-11 00:00:00+00:00,5170,2020-03-22
1507,5,Nordrhein-Westfalen,LK Wesel,A35-A59,M,3,0,164907,2020-03-12 00:00:00+00:00,5170,2020-03-22
1508,5,Nordrhein-Westfalen,LK Wesel,A35-A59,M,5,0,164908,2020-03-13 00:00:00+00:00,5170,2020-03-22
1509,5,Nordrhein-Westfalen,LK Wesel,A35-A59,M,1,0,164909,2020-03-14 00:00:00+00:00,5170,2020-03-22
1510,5,Nordrhein-Westfalen,LK Wesel,A35-A59,M,3,0,164910,2020-03-16 00:00:00+00:00,5170,2020-03-22
1511,5,Nordrhein-Westfalen,LK Wesel,A35-A59,M,5,0,164911,2020-03-17 00:00:00+00:00,5170,2020-03-22
1512,5,Nordrhein-Westfalen,LK Wesel,A35-A59,M,3,0,164912,2020-03-18 00:00:00+00:00,5170,2020-03-22
1513,5,Nordrhein-Westfalen,LK Wesel,A35-A59,W,1,0,164913,2020-03-10 00:00:00+00:00,5170,2020-03-22
1514,5,Nordrhein-Westfalen,LK Wesel,A35-A59,W,1,0,164914,2020-03-11 00:00:00+00:00,5170,2020-03-22
1515,5,Nordrhein-Westfalen,LK Wesel,A35-A59,W,3,0,164915,2020-03-12 00:00:00+00:00,5170,2020-03-22
1516,5,Nordrhein-Westfalen,LK Wesel,A35-A59,W,2,0,164916,2020-03-13 00:00:00+00:00,5170,2020-03-22
1517,5,Nordrhein-Westfalen,LK Wesel,A35-A59,W,1,0,164917,2020-03-14 00:00:00+00:00,5170,2020-03-22
1518,5,Nordrhein-Westfalen,LK Wesel,A35-A59,W,9,0,164918,2020-03-16 00:00:00+00:00,5170,2020-03-22
1519,5,Nordrhein-Westfalen,LK Wesel,A35-A59,W,3,0,164919,2020-03-17 00:00:00+00:00,5170,2020-03-22
1520,5,Nordrhein-Westfalen,LK Wesel,A35-A59,W,1,0,164920,2020-03-18 00:00:00+00:00,5170,2020-03-22
1521,5,Nordrhein-Westfalen,LK Wesel,A60-A79,M,1,0,164921,2020-03-11 00:00:00+00:00,5170,2020-03-22
1522,5,Nordrhein-Westfalen,LK Wesel,A60-A79,M,1,0,164922,2020-03-16 00:00:00+00:00,5170,2020-03-22
1523,5,Nordrhein-Westfalen,LK Wesel,A60-A79,W,1,0,164923,2020-03-12 00:00:00+00:00,5170,2020-03-22
1524,5,Nordrhein-Westfalen,LK Wesel,A60-A79,W,1,0,164924,2020-03-13 00:00:00+00:00,5170,2020-03-22
1525,5,Nordrhein-Westfalen,LK Wesel,A60-A79,W,1,0,164925,2020-03-14 00:00:00+00:00,5170,2020-03-22
1526,5,Nordrhein-Westfalen,LK Wesel,A60-A79,W,1,0,164926,2020-03-16 00:00:00+00:00,5170,2020-03-22
1527,5,Nordrhein-Westfalen,LK Wesel,A60-A79,W,1,0,164927,2020-03-18 00:00:00+00:00,5170,2020-03-22
1528,5,Nordrhein-Westfalen,SK Bonn,A00-A04,M,1,0,164928,2020-03-17 00:00:00+00:00,5314,2020-03-22
1529,5,Nordrhein-Westfalen,SK Bonn,A05-A14,M,1,0,164929,2020-03-07 00:00:00+00:00,5314,2020-03-22
1530,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,1,0,164930,2020-02-28 00:00:00+00:00,5314,2020-03-22
1531,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,1,0,164931,2020-03-10 00:00:00+00:00,5314,2020-03-22
1532,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,1,0,164932,2020-03-11 00:00:00+00:00,5314,2020-03-22
1533,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,2,0,164933,2020-03-15 00:00:00+00:00,5314,2020-03-22
1534,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,1,0,164934,2020-03-16 00:00:00+00:00,5314,2020-03-22
1535,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,7,0,164935,2020-03-17 00:00:00+00:00,5314,2020-03-22
1536,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,2,0,164936,2020-03-18 00:00:00+00:00,5314,2020-03-22
1537,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,1,0,164937,2020-03-11 00:00:00+00:00,5314,2020-03-22
1538,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,1,0,164938,2020-03-12 00:00:00+00:00,5314,2020-03-22
1539,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,2,0,164939,2020-03-16 00:00:00+00:00,5314,2020-03-22
1540,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,4,0,164940,2020-03-17 00:00:00+00:00,5314,2020-03-22
1541,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,1,0,164941,2020-03-18 00:00:00+00:00,5314,2020-03-22
1542,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,1,0,164942,2020-03-06 00:00:00+00:00,5314,2020-03-22
1543,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,1,0,164943,2020-03-09 00:00:00+00:00,5314,2020-03-22
1544,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,164944,2020-03-10 00:00:00+00:00,5314,2020-03-22
1545,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,2,0,164945,2020-03-11 00:00:00+00:00,5314,2020-03-22
1546,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,2,0,164946,2020-03-12 00:00:00+00:00,5314,2020-03-22
1547,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,1,0,164947,2020-03-14 00:00:00+00:00,5314,2020-03-22
1548,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,2,0,164948,2020-03-15 00:00:00+00:00,5314,2020-03-22
1549,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,1,0,164949,2020-03-16 00:00:00+00:00,5314,2020-03-22
1550,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,8,0,164950,2020-03-17 00:00:00+00:00,5314,2020-03-22
1551,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,164951,2020-03-18 00:00:00+00:00,5314,2020-03-22
1552,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,1,0,164952,2020-03-09 00:00:00+00:00,5314,2020-03-22
1553,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,2,0,164953,2020-03-10 00:00:00+00:00,5314,2020-03-22
1554,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,1,0,164954,2020-03-11 00:00:00+00:00,5314,2020-03-22
1555,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,2,0,164955,2020-03-16 00:00:00+00:00,5314,2020-03-22
1556,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,4,0,164956,2020-03-17 00:00:00+00:00,5314,2020-03-22
1557,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,1,0,164957,2020-03-12 00:00:00+00:00,5314,2020-03-22
1558,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,5,0,164958,2020-03-17 00:00:00+00:00,5314,2020-03-22
1559,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,2,0,164959,2020-03-16 00:00:00+00:00,5314,2020-03-22
1560,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,2,0,164960,2020-03-17 00:00:00+00:00,5314,2020-03-22
1561,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,1,0,164961,2020-03-18 00:00:00+00:00,5314,2020-03-22
1562,5,Nordrhein-Westfalen,SK Bonn,A80+,M,1,0,164962,2020-03-17 00:00:00+00:00,5314,2020-03-22
1563,5,Nordrhein-Westfalen,SK Bonn,unbekannt,M,1,0,164963,2020-03-16 00:00:00+00:00,5314,2020-03-22
1564,5,Nordrhein-Westfalen,SK Köln,A00-A04,M,1,0,164964,2020-03-14 00:00:00+00:00,5315,2020-03-22
1565,5,Nordrhein-Westfalen,SK Köln,A05-A14,W,1,0,164965,2020-03-14 00:00:00+00:00,5315,2020-03-22
1566,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,2,0,164966,2020-02-29 00:00:00+00:00,5315,2020-03-22
1567,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,1,0,164967,2020-03-11 00:00:00+00:00,5315,2020-03-22
1568,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,6,0,164968,2020-03-12 00:00:00+00:00,5315,2020-03-22
1569,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,3,0,164969,2020-03-13 00:00:00+00:00,5315,2020-03-22
1570,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,11,0,164970,2020-03-14 00:00:00+00:00,5315,2020-03-22
1571,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,2,0,164971,2020-03-15 00:00:00+00:00,5315,2020-03-22
1572,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,3,0,164972,2020-03-16 00:00:00+00:00,5315,2020-03-22
1573,5,Nordrhein-Westfalen,SK Köln,A15-A34,W,2,0,164973,2020-03-01 00:00:00+00:00,5315,2020-03-22
1574,5,Nordrhein-Westfalen,SK Köln,A15-A34,W,1,0,164974,2020-03-11 00:00:00+00:00,5315,2020-03-22
1575,5,Nordrhein-Westfalen,SK Köln,A15-A34,W,3,0,164975,2020-03-12 00:00:00+00:00,5315,2020-03-22
1576,5,Nordrhein-Westfalen,SK Köln,A15-A34,W,5,0,164976,2020-03-13 00:00:00+00:00,5315,2020-03-22
1577,5,Nordrhein-Westfalen,SK Köln,A15-A34,W,16,0,164977,2020-03-14 00:00:00+00:00,5315,2020-03-22
1578,5,Nordrhein-Westfalen,SK Köln,A15-A34,W,6,0,164978,2020-03-15 00:00:00+00:00,5315,2020-03-22
1579,5,Nordrhein-Westfalen,SK Köln,A15-A34,W,3,0,164979,2020-03-16 00:00:00+00:00,5315,2020-03-22
1580,5,Nordrhein-Westfalen,SK Köln,A15-A34,W,1,0,164980,2020-03-17 00:00:00+00:00,5315,2020-03-22
1581,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,3,0,164981,2020-03-03 00:00:00+00:00,5315,2020-03-22
1582,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,1,0,164982,2020-03-05 00:00:00+00:00,5315,2020-03-22
1583,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,1,0,164983,2020-03-06 00:00:00+00:00,5315,2020-03-22
1584,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,1,0,164984,2020-03-09 00:00:00+00:00,5315,2020-03-22
1585,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,17,0,164985,2020-03-12 00:00:00+00:00,5315,2020-03-22
1586,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,16,0,164986,2020-03-13 00:00:00+00:00,5315,2020-03-22
1587,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,25,0,164987,2020-03-14 00:00:00+00:00,5315,2020-03-22
1588,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,6,0,164988,2020-03-15 00:00:00+00:00,5315,2020-03-22
1589,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,8,0,164989,2020-03-16 00:00:00+00:00,5315,2020-03-22
1590,5,Nordrhein-Westfalen,SK Köln,A35-A59,M,5,0,164990,2020-03-17 00:00:00+00:00,5315,2020-03-22
1591,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,1,0,164991,2020-03-02 00:00:00+00:00,5315,2020-03-22
1592,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,2,0,164992,2020-03-03 00:00:00+00:00,5315,2020-03-22
1593,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,2,0,164993,2020-03-09 00:00:00+00:00,5315,2020-03-22
1594,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,2,0,164994,2020-03-11 00:00:00+00:00,5315,2020-03-22
1595,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,9,0,164995,2020-03-12 00:00:00+00:00,5315,2020-03-22
1596,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,9,0,164996,2020-03-13 00:00:00+00:00,5315,2020-03-22
1597,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,22,0,164997,2020-03-14 00:00:00+00:00,5315,2020-03-22
1598,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,9,0,164998,2020-03-15 00:00:00+00:00,5315,2020-03-22
1599,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,9,0,164999,2020-03-16 00:00:00+00:00,5315,2020-03-22
1600,5,Nordrhein-Westfalen,SK Köln,A35-A59,W,1,0,165000,2020-03-17 00:00:00+00:00,5315,2020-03-22
